Time,Channel A
(s),(V)

1.18005896,1.30088200
1.18672596,1.30088200
1.19339296,1.30088200
1.20005996,1.30088200
1.20672696,1.30088200
1.21339396,1.30088200
1.22006096,1.30088200
1.22672796,1.30088200
1.23339496,1.30088200
1.24006196,1.30088200
1.24672896,1.30088200
1.25339596,1.30088200
1.26006296,1.31870500
1.26672996,1.30088200
1.27339696,1.30088200
1.28006396,1.30088200
1.28673096,1.30088200
1.29339796,1.30088200
1.30006496,1.30088200
1.30673196,1.30088200
1.31339896,1.30088200
1.32006596,1.30088200
1.32673296,1.30088200
1.33339996,1.30088200
1.34006695,1.31870500
1.34673395,1.30088200
1.35340095,1.30088200
1.36006795,1.30088200
1.36673495,1.30088200
1.37340195,1.30088200
1.38006895,1.31870500
1.38673595,1.30088200
1.39340295,1.30088200
1.40006995,1.30088200
1.40673695,1.30088200
1.41340395,1.30088200
1.42007095,1.30088200
1.42673795,1.30088200
1.43340495,1.30088200
1.44007195,1.30088200
1.44673895,1.30088200
1.45340595,1.30088200
1.46007295,1.30088200
1.46673995,1.30088200
1.47340695,1.30088200
1.48007395,1.30088200
1.48674095,1.30088200
1.49340795,1.30088200
1.50007495,1.30088200
1.50674195,1.30088200
1.51340895,1.30088200
1.52007595,1.31870500
1.52674295,1.30088200
1.53340995,1.30088200
1.54007695,1.30088200
1.54674395,1.31870500
1.55341095,1.30088200
1.56007795,1.30088200
1.56674495,1.30088200
1.57341195,1.31870500
1.58007895,1.30088200
1.58674595,1.31870500
1.59341295,1.30088200
1.60007995,1.30088200
1.60674695,1.30088200
1.61341395,1.30088200
1.62008095,1.30088200
1.62674795,1.30088200
1.63341495,1.30088200
1.64008194,1.30088200
1.64674894,1.30088200
1.65341594,1.30088200
1.66008294,1.31870500
1.66674994,1.30088200
1.67341694,1.30088200
1.68008394,1.30088200
1.68675094,1.30088200
1.69341794,1.30088200
1.70008494,1.30088200
1.70675194,1.30088200
1.71341894,1.31870500
1.72008594,1.30088200
1.72675294,1.30088200
1.73341994,1.31870500
1.74008694,1.31870500
1.74675394,1.30088200
1.75342094,1.30088200
1.76008794,1.30088200
1.76675494,1.30088200
1.77342194,1.30088200
1.78008894,1.31870500
1.78675594,1.30088200
1.79342294,1.31870500
1.80008994,1.30088200
1.80675694,1.30088200
1.81342394,1.30088200
1.82009094,1.30088200
1.82675794,1.30088200
1.83342494,1.31870500
1.84009194,1.31870500
1.84675894,1.30088200
1.85342594,1.30088200
1.86009294,1.30088200
1.86675994,1.30088200
1.87342694,1.30088200
1.88009394,1.30088200
1.88676094,1.30088200
1.89342794,1.30088200
1.90009494,1.30088200
1.90676194,1.30088200
1.91342894,1.30088200
1.92009594,1.31870500
1.92676294,1.30088200
1.93342994,1.30088200
1.94009693,1.31870500
1.94676393,1.30088200
1.95343093,1.30088200
1.96009793,1.30088200
1.96676493,1.30088200
1.97343193,1.30088200
1.98009893,1.30088200
1.98676593,1.30088200
1.99343293,1.31870500
2.00009993,1.30088200
2.00676693,1.30088200
2.01343393,1.30088200
2.02010093,1.31870500
2.02676793,1.30088200
2.03343493,1.30088200
2.04010193,1.30088200
2.04676893,1.30088200
2.05343593,1.30088200
2.06010293,1.31870500
2.06676993,1.30088200
2.07343693,1.30088200
2.08010393,1.31870500
2.08677093,1.30088200
2.09343793,1.30088200
2.10010493,1.30088200
2.10677193,1.30088200
2.11343893,1.30088200
2.12010593,1.30088200
2.12677293,1.30088200
2.13343993,1.30088200
2.14010693,1.30088200
2.14677393,1.31870500
2.15344093,1.31870500
2.16010793,1.30088200
2.16677493,1.30088200
2.17344193,1.30088200
2.18010893,1.30088200
2.18677593,1.30088200
2.19344293,1.31870500
2.20010993,1.30088200
2.20677693,1.30088200
2.21344393,1.30088200
2.22011093,1.30088200
2.22677793,1.30088200
2.23344492,1.30088200
2.24011192,1.30088200
2.24677892,1.30088200
2.25344592,1.30088200
2.26011292,1.30088200
2.26677992,1.31870500
2.27344692,1.30088200
2.28011392,1.30088200
2.28678092,1.30088200
2.29344792,1.30088200
2.30011492,1.30088200
2.30678192,1.30088200
2.31344892,1.30088200
2.32011592,1.30088200
2.32678292,1.30088200
2.33344992,1.30088200
2.34011692,1.30088200
2.34678392,1.31870500
2.35345092,1.30088200
2.36011792,1.30088200
2.36678492,1.30088200
2.37345192,1.30088200
2.38011892,1.30088200
2.38678592,1.31870500
2.39345292,1.31870500
2.40011992,1.30088200
2.40678692,1.30088200
2.41345392,1.30088200
2.42012092,1.30088200
2.42678792,1.31870500
2.43345492,1.30088200
2.44012192,1.31870500
2.44678892,1.30088200
2.45345592,1.30088200
2.46012292,1.30088200
2.46678992,1.30088200
2.47345692,1.30088200
2.48012392,1.30088200
2.48679092,1.31870500
2.49345792,1.31870500
2.50012492,1.30088200
2.50679192,1.31870500
2.51345892,1.30088200
2.52012592,1.30088200
2.52679292,1.30088200
2.53345991,1.30088200
2.54012691,1.31870500
2.54679391,1.31870500
2.55346091,1.30088200
2.56012791,1.30088200
2.56679491,1.30088200
2.57346191,1.30088200
2.58012891,1.30088200
2.58679591,1.30088200
2.59346291,1.30088200
2.60012991,1.31870500
2.60679691,1.31870500
2.61346391,1.30088200
2.62013091,1.30088200
2.62679791,1.30088200
2.63346491,1.30088200
2.64013191,1.30088200
2.64679891,1.30088200
2.65346591,1.30088200
2.66013291,1.30088200
2.66679991,1.30088200
2.67346691,1.30088200
2.68013391,1.31870500
2.68680091,1.30088200
2.69346791,1.30088200
2.70013491,1.30088200
2.70680191,1.31870500
2.71346891,1.30088200
2.72013591,1.30088200
2.72680291,1.30088200
2.73346991,1.30088200
2.74013691,1.30088200
2.74680391,1.30088200
2.75347091,1.30088200
2.76013791,1.31870500
2.76680491,1.30088200
2.77347191,1.30088200
2.78013891,1.31870500
2.78680591,1.30088200
2.79347291,1.30088200
2.80013991,1.30088200
2.80680691,1.30088200
2.81347391,1.30088200
2.82014091,1.30088200
2.82680790,1.30088200
2.83347490,1.30088200
2.84014190,1.30088200
2.84680890,1.30088200
2.85347590,1.30088200
2.86014290,1.31870500
2.86680990,1.30088200
2.87347690,1.30088200
2.88014390,1.30088200
2.88681090,1.30088200
2.89347790,1.30088200
2.90014490,1.30088200
2.90681190,1.30088200
2.91347890,1.30088200
2.92014590,1.30088200
2.92681290,1.30088200
2.93347990,1.30088200
2.94014690,1.30088200
2.94681390,1.30088200
2.95348090,1.31870500
2.96014790,1.30088200
2.96681490,1.30088200
2.97348190,1.30088200
2.98014890,1.30088200
2.98681590,1.31870500
2.99348290,1.30088200
3.00014990,1.31870500
3.00681690,1.30088200
3.01348390,1.30088200
3.02015090,1.30088200
3.02681790,1.30088200
3.03348490,1.30088200
3.04015190,1.30088200
3.04681890,1.30088200
3.05348590,1.30088200
3.06015290,1.30088200
3.06681990,1.30088200
3.07348690,1.31870500
3.08015390,1.30088200
3.08682090,1.31870500
3.09348790,1.30088200
3.10015490,1.30088200
3.10682190,1.31870500
3.11348890,1.30088200
3.12015590,1.30088200
3.12682289,1.30088200
3.13348989,1.31870500
3.14015689,1.30088200
3.14682389,1.30088200
3.15349089,1.31870500
3.16015789,1.30088200
3.16682489,1.30088200
3.17349189,1.30088200
3.18015889,1.30088200
3.18682589,1.31870500
3.19349289,1.30088200
3.20015989,1.30088200
3.20682689,1.31870500
3.21349389,1.30088200
3.22016089,1.30088200
3.22682789,1.30088200
3.23349489,1.30088200
3.24016189,1.30088200
3.24682889,1.30088200
3.25349589,1.30088200
3.26016289,1.30088200
3.26682989,1.30088200
3.27349689,1.31870500
3.28016389,1.30088200
3.28683089,1.31870500
3.29349789,1.30088200
3.30016489,1.30088200
3.30683189,1.30088200
3.31349889,1.31870500
3.32016589,1.31870500
3.32683289,1.31870500
3.33349989,1.31870500
3.34016689,1.31870500
3.34683389,1.30088200
3.35350089,1.30088200
3.36016789,1.31870500
3.36683489,1.30088200
3.37350189,1.31870500
3.38016889,1.30088200
3.38683589,1.30088200
3.39350289,1.31870500
3.40016989,1.30088200
3.40683689,1.30088200
3.41350389,1.31870500
3.42017089,1.30088200
3.42683788,1.30088200
3.43350488,1.30088200
3.44017188,1.30088200
3.44683888,1.31870500
3.45350588,1.30088200
3.46017288,1.30088200
3.46683988,1.31870500
3.47350688,1.30088200
3.48017388,1.30088200
3.48684088,1.30088200
3.49350788,1.31870500
3.50017488,1.30088200
3.50684188,1.30088200
3.51350888,1.30088200
3.52017588,1.30088200
3.52684288,1.31870500
3.53350988,1.30088200
3.54017688,1.31870500
3.54684388,1.30088200
3.55351088,1.30088200
3.56017788,1.30088200
3.56684488,1.30088200
3.57351188,1.30088200
3.58017888,1.30088200
3.58684588,1.30088200
3.59351288,1.30088200
3.60017988,1.30088200
3.60684688,1.30088200
3.61351388,1.30088200
3.62018088,1.31870500
3.62684788,1.31870500
3.63351488,1.30088200
3.64018188,1.31870500
3.64684888,1.30088200
3.65351588,1.30088200
3.66018288,1.30088200
3.66684988,1.30088200
3.67351688,1.31870500
3.68018388,1.30088200
3.68685088,1.30088200
3.69351788,1.31870500
3.70018488,1.30088200
3.70685188,1.30088200
3.71351888,1.30088200
3.72018587,1.30088200
3.72685287,1.30088200
3.73351987,1.30088200
3.74018687,1.30088200
3.74685387,1.30088200
3.75352087,1.31870500
3.76018787,1.30088200
3.76685487,1.30088200
3.77352187,1.30088200
3.78018887,1.30088200
3.78685587,1.30088200
3.79352287,1.30088200
3.80018987,1.30088200
3.80685687,1.30088200
3.81352387,1.30088200
3.82019087,1.30088200
3.82685787,1.30088200
3.83352487,1.30088200
3.84019187,1.30088200
3.84685887,1.30088200
3.85352587,1.31870500
3.86019287,1.31870500
3.86685987,1.31870500
3.87352687,1.30088200
3.88019387,1.31870500
3.88686087,1.30088200
3.89352787,1.30088200
3.90019487,1.30088200
3.90686187,1.30088200
3.91352887,1.30088200
3.92019587,1.30088200
3.92686287,1.31870500
3.93352987,1.31870500
3.94019687,1.30088200
3.94686387,1.30088200
3.95353087,1.30088200
3.96019787,1.31870500
3.96686487,1.31870500
3.97353187,1.30088200
3.98019887,1.30088200
3.98686587,1.31870500
3.99353287,1.31870500
4.00019987,1.30088200
4.00686687,1.30088200
4.01353387,1.30088200
4.02020086,1.31870500
4.02686786,1.31870500
4.03353486,1.30088200
4.04020186,1.30088200
4.04686886,1.31870500
4.05353586,1.31870500
4.06020286,1.30088200
4.06686986,1.30088200
4.07353686,1.31870500
4.08020386,1.31870500
4.08687086,1.30088200
4.09353786,1.30088200
4.10020486,1.30088200
4.10687186,1.31870500
4.11353886,1.30088200
4.12020586,1.30088200
4.12687286,1.31870500
4.13353986,1.30088200
4.14020686,1.30088200
4.14687386,1.31870500
4.15354086,1.30088200
4.16020786,1.31870500
4.16687486,1.31870500
4.17354186,1.30088200
4.18020886,1.30088200
4.18687586,1.30088200
4.19354286,1.31870500
4.20020986,1.31870500
4.20687686,1.30088200
4.21354386,1.31870500
4.22021086,1.30088200
4.22687786,1.30088200
4.23354486,1.30088200
4.24021186,1.30088200
4.24687886,1.30088200
4.25354586,1.30088200
4.26021286,1.31870500
4.26687986,1.31870500
4.27354686,1.30088200
4.28021386,1.30088200
4.28688086,1.30088200
4.29354786,1.30088200
4.30021486,1.31870500
4.30688186,1.30088200
4.31354886,1.30088200
4.32021585,1.30088200
4.32688285,1.30088200
4.33354985,1.30088200
4.34021685,1.30088200
4.34688385,1.30088200
4.35355085,1.30088200
4.36021785,1.30088200
4.36688485,1.31870500
4.37355185,1.30088200
4.38021885,1.30088200
4.38688585,1.30088200
4.39355285,1.31870500
4.40021985,1.30088200
4.40688685,1.30088200
4.41355385,1.30088200
4.42022085,1.30088200
4.42688785,1.30088200
4.43355485,1.30088200
4.44022185,1.30088200
4.44688885,1.30088200
4.45355585,1.30088200
4.46022285,1.30088200
4.46688985,1.30088200
4.47355685,1.30088200
4.48022385,1.31870500
4.48689085,1.30088200
4.49355785,1.31870500
4.50022485,1.31870500
4.50689185,1.30088200
4.51355885,1.30088200
4.52022585,1.30088200
4.52689285,1.30088200
4.53355985,1.30088200
4.54022685,1.30088200
4.54689385,1.30088200
4.55356085,1.30088200
4.56022785,1.30088200
4.56689485,1.30088200
4.57356185,1.30088200
4.58022885,1.31870500
4.58689585,1.30088200
4.59356285,1.30088200
4.60022985,1.30088200
4.60689685,1.30088200
4.61356384,1.31870500
4.62023084,1.30088200
4.62689784,1.30088200
4.63356484,1.30088200
4.64023184,1.30088200
4.64689884,1.30088200
4.65356584,1.30088200
4.66023284,1.30088200
4.66689984,1.30088200
4.67356684,1.30088200
4.68023384,1.30088200
4.68690084,1.31870500
4.69356784,1.30088200
4.70023484,1.30088200
4.70690184,1.30088200
4.71356884,1.30088200
4.72023584,1.30088200
4.72690284,1.30088200
4.73356984,1.30088200
4.74023684,1.30088200
4.74690384,1.30088200
4.75357084,1.30088200
4.76023784,1.31870500
4.76690484,1.30088200
4.77357184,1.31870500
4.78023884,1.30088200
4.78690584,1.31870500
4.79357284,1.30088200
4.80023984,1.31870500
4.80690684,1.30088200
4.81357384,1.30088200
4.82024084,1.30088200
4.82690784,1.30088200
4.83357484,1.31870500
4.84024184,1.31870500
4.84690884,1.30088200
4.85357584,1.30088200
4.86024284,1.30088200
4.86690984,1.30088200
4.87357684,1.30088200
4.88024384,1.31870500
4.88691084,1.30088200
4.89357784,1.30088200
4.90024484,1.31870500
4.90691184,1.30088200
4.91357883,1.30088200
4.92024583,1.30088200
4.92691283,1.31870500
4.93357983,1.30088200
4.94024683,1.30088200
4.94691383,1.30088200
4.95358083,1.30088200
4.96024783,1.30088200
4.96691483,1.30088200
4.97358183,1.30088200
4.98024883,1.30088200
4.98691583,1.31870500
4.99358283,1.31870500
5.00024983,1.30088200
5.00691683,1.30088200
5.01358383,1.30088200
5.02025083,1.30088200
5.02691783,1.30088200
5.03358483,1.30088200
5.04025183,1.30088200
5.04691883,1.30088200
5.05358583,1.30088200
5.06025283,1.30088200
5.06691983,1.30088200
5.07358683,1.30088200
5.08025383,1.30088200
5.08692083,1.31870500
5.09358783,1.31870500
5.10025483,1.30088200
5.10692183,1.30088200
5.11358883,1.30088200
5.12025583,1.31870500
5.12692283,1.31870500
5.13358983,1.31870500
5.14025683,1.30088200
5.14692383,1.31870500
5.15359083,1.30088200
5.16025783,1.30088200
5.16692483,1.30088200
5.17359183,1.30088200
5.18025883,1.30088200
5.18692583,1.30088200
5.19359283,1.31870500
5.20025983,1.31870500
5.20692682,1.30088200
5.21359382,1.30088200
5.22026082,1.30088200
5.22692782,1.30088200
5.23359482,1.30088200
5.24026182,1.31870500
5.24692882,1.30088200
5.25359582,1.30088200
5.26026282,1.30088200
5.26692982,1.30088200
5.27359682,1.30088200
5.28026382,1.30088200
5.28693082,1.08694700
5.29359782,0.60567030
5.30026482,0.55220190
5.30693182,0.53437910
5.31359882,0.53437910
5.32026582,0.53437910
5.32693282,0.53437910
5.33359982,0.53437910
5.34026682,0.53437910
5.34693382,0.53437910
5.35360082,0.53437910
5.36026782,0.53437910
5.36693482,0.53437910
5.37360182,0.53437910
5.38026882,0.53437910
5.38693582,0.53437910
5.39360282,0.53437910
5.40026982,0.53437910
5.40693682,0.53437910
5.41360382,0.55220190
5.42027082,0.53437910
5.42693782,0.53437910
5.43360482,0.53437910
5.44027182,0.53437910
5.44693882,0.53437910
5.45360582,0.53437910
5.46027282,0.53437910
5.46693982,0.53437910
5.47360682,0.53437910
5.48027382,0.53437910
5.48694082,0.53437910
5.49360782,0.53437910
5.50027482,0.53437910
5.50694181,0.53437910
5.51360881,0.53437910
5.52027581,0.53437910
5.52694281,0.53437910
5.53360981,0.53437910
5.54027681,0.53437910
5.54694381,0.53437910
5.55361081,0.53437910
5.56027781,0.53437910
5.56694481,0.53437910
5.57361181,0.53437910
5.58027881,0.53437910
5.58694581,0.53437910
5.59361281,0.55220190
5.60027981,0.53437910
5.60694681,0.53437910
5.61361381,0.53437910
5.62028081,0.55220190
5.62694781,0.53437910
5.63361481,0.53437910
5.64028181,0.53437910
5.64694881,0.53437910
5.65361581,0.53437910
5.66028281,0.53437910
5.66694981,0.53437910
5.67361681,0.53437910
5.68028381,0.53437910
5.68695081,0.53437910
5.69361781,0.53437910
5.70028481,0.55220190
5.70695181,0.53437910
5.71361881,0.53437910
5.72028581,0.55220190
5.72695281,0.53437910
5.73361981,0.53437910
5.74028681,0.53437910
5.74695381,0.53437910
5.75362081,0.53437910
5.76028781,0.53437910
5.76695481,0.53437910
5.77362181,0.53437910
5.78028881,0.53437910
5.78695581,0.53437910
5.79362281,0.53437910
5.80028981,0.53437910
5.80695680,0.53437910
5.81362380,0.53437910
5.82029080,0.53437910
5.82695780,0.53437910
5.83362480,0.53437910
5.84029180,0.53437910
5.84695880,0.53437910
5.85362580,0.53437910
5.86029280,0.53437910
5.86695980,0.53437910
5.87362680,0.55220190
5.88029380,0.53437910
5.88696080,0.53437910
5.89362780,0.53437910
5.90029480,0.53437910
5.90696180,0.53437910
5.91362880,0.53437910
5.92029580,0.53437910
5.92696280,0.53437910
5.93362980,0.53437910
5.94029680,0.53437910
5.94696380,0.53437910
5.95363080,0.53437910
5.96029780,0.53437910
5.96696480,0.55220190
5.97363180,0.55220190
5.98029880,0.53437910
5.98696580,0.53437910
5.99363280,0.53437910
6.00029980,0.53437910
6.00696680,0.53437910
6.01363380,0.53437910
6.02030080,0.53437910
6.02696780,0.53437910
6.03363480,0.53437910
6.04030180,0.53437910
6.04696880,0.53437910
6.05363580,0.53437910
6.06030280,0.53437910
6.06696980,0.53437910
6.07363680,0.53437910
6.08030380,0.53437910
6.08697080,0.53437910
6.09363780,0.55220190
6.10030479,0.53437910
6.10697179,0.53437910
6.11363879,0.53437910
6.12030579,0.53437910
6.12697279,0.53437910
6.13363979,0.53437910
6.14030679,0.53437910
6.14697379,0.53437910
6.15364079,0.53437910
6.16030779,0.53437910
6.16697479,0.53437910
6.17364179,0.53437910
6.18030879,0.53437910
6.18697579,0.53437910
6.19364279,0.53437910
6.20030979,0.53437910
6.20697679,0.53437910
6.21364379,0.53437910
6.22031079,0.53437910
6.22697779,0.53437910
6.23364479,0.55220190
6.24031179,0.53437910
6.24697879,0.53437910
6.25364579,0.53437910
6.26031279,0.53437910
6.26697979,0.53437910
6.27364679,0.55220190
6.28031379,0.53437910
6.28698079,0.53437910
6.29364779,0.53437910
6.30031479,0.53437910
6.30698179,0.53437910
6.31364879,0.53437910
6.32031579,0.53437910
6.32698279,0.53437910
6.33364979,0.53437910
6.34031679,0.53437910
6.34698379,0.53437910
6.35365079,0.53437910
6.36031779,0.53437910
6.36698479,0.53437910
6.37365179,0.53437910
6.38031879,0.53437910
6.38698579,0.53437910
6.39365279,0.53437910
6.40031978,0.53437910
6.40698678,0.53437910
6.41365378,0.55220190
6.42032078,0.53437910
6.42698778,0.53437910
6.43365478,0.53437910
6.44032178,0.53437910
6.44698878,0.53437910
6.45365578,0.53437910
6.46032278,0.53437910
6.46698978,0.53437910
6.47365678,0.53437910
6.48032378,0.53437910
6.48699078,0.53437910
6.49365778,0.53437910
6.50032478,0.53437910
6.50699178,0.53437910
6.51365878,0.53437910
6.52032578,0.53437910
6.52699278,0.53437910
6.53365978,0.53437910
6.54032678,0.53437910
6.54699378,0.55220190
6.55366078,0.53437910
6.56032778,0.53437910
6.56699478,0.53437910
6.57366178,0.53437910
6.58032878,0.53437910
6.58699578,0.55220190
6.59366278,0.53437910
6.60032978,0.53437910
6.60699678,0.53437910
6.61366378,0.53437910
6.62033078,0.53437910
6.62699778,0.53437910
6.63366478,0.55220190
6.64033178,0.53437910
6.64699878,0.53437910
6.65366578,0.53437910
6.66033278,0.53437910
6.66699978,0.53437910
6.67366678,0.53437910
6.68033378,0.53437910
6.68700078,0.53437910
6.69366778,0.53437910
6.70033477,0.53437910
6.70700177,0.53437910
6.71366877,0.53437910
6.72033577,0.55220190
6.72700277,0.53437910
6.73366977,0.53437910
6.74033677,0.53437910
6.74700377,0.53437910
6.75367077,0.53437910
6.76033777,0.53437910
6.76700477,0.53437910
6.77367177,0.53437910
6.78033877,0.53437910
6.78700577,0.53437910
6.79367277,0.53437910
6.80033977,0.53437910
6.80700677,0.53437910
6.81367377,0.53437910
6.82034077,0.53437910
6.82700777,0.53437910
6.83367477,0.53437910
6.84034177,0.53437910
6.84700877,0.53437910
6.85367577,0.53437910
6.86034277,0.53437910
6.86700977,0.53437910
6.87367677,0.53437910
6.88034377,0.53437910
6.88701077,0.53437910
6.89367777,0.53437910
6.90034477,0.53437910
6.90701177,0.53437910
6.91367877,0.53437910
6.92034577,0.53437910
6.92701277,0.53437910
6.93367977,0.53437910
6.94034677,0.53437910
6.94701377,0.53437910
6.95368077,0.53437910
6.96034777,0.53437910
6.96701477,0.53437910
6.97368177,0.53437910
6.98034877,0.53437910
6.98701577,0.53437910
6.99368276,0.53437910
7.00034976,0.53437910
7.00701676,0.53437910
7.01368376,0.53437910
7.02035076,0.53437910
7.02701776,0.55220190
7.03368476,0.53437910
7.04035176,0.53437910
7.04701876,0.53437910
7.05368576,0.53437910
7.06035276,0.53437910
7.06701976,0.53437910
7.07368676,0.53437910
7.08035376,0.53437910
7.08702076,0.53437910
7.09368776,0.53437910
7.10035476,0.53437910
7.10702176,0.53437910
7.11368876,0.53437910
7.12035576,0.53437910
7.12702276,0.53437910
7.13368976,0.53437910
7.14035676,0.53437910
7.14702376,0.53437910
7.15369076,0.53437910
7.16035776,0.53437910
7.16702476,0.53437910
7.17369176,0.53437910
7.18035876,0.53437910
7.18702576,0.53437910
7.19369276,0.53437910
7.20035976,0.53437910
7.20702676,0.53437910
7.21369376,0.53437910
7.22036076,0.53437910
7.22702776,0.53437910
7.23369476,0.53437910
7.24036176,0.53437910
7.24702876,0.55220190
7.25369576,0.53437910
7.26036276,0.53437910
7.26702976,0.53437910
7.27369676,0.53437910
7.28036376,0.53437910
7.28703076,0.53437910
7.29369775,0.53437910
7.30036475,0.53437910
7.30703175,0.53437910
7.31369875,0.53437910
7.32036575,0.53437910
7.32703275,0.53437910
7.33369975,0.53437910
7.34036675,0.53437910
7.34703375,0.53437910
7.35370075,0.53437910
7.36036775,0.53437910
7.36703475,0.53437910
7.37370175,0.53437910
7.38036875,0.53437910
7.38703575,0.53437910
7.39370275,0.53437910
7.40036975,0.53437910
7.40703675,0.53437910
7.41370375,0.53437910
7.42037075,0.53437910
7.42703775,0.53437910
7.43370475,0.53437910
7.44037175,0.53437910
7.44703875,0.53437910
7.45370575,0.53437910
7.46037275,0.53437910
7.46703975,0.53437910
7.47370675,0.53437910
7.48037375,0.53437910
7.48704075,0.53437910
7.49370775,0.53437910
7.50037475,0.53437910
7.50704175,0.53437910
7.51370875,0.53437910
7.52037575,0.53437910
7.52704275,0.53437910
7.53370975,0.53437910
7.54037675,0.53437910
7.54704375,0.53437910
7.55371075,0.53437910
7.56037775,0.53437910
7.56704475,0.53437910
7.57371175,0.53437910
7.58037875,0.53437910
7.58704574,0.53437910
7.59371274,0.53437910
7.60037974,0.53437910
7.60704674,0.53437910
7.61371374,0.53437910
7.62038074,0.53437910
7.62704774,0.53437910
7.63371474,0.53437910
7.64038174,0.53437910
7.64704874,0.53437910
7.65371574,0.53437910
7.66038274,0.53437910
7.66704974,0.53437910
7.67371674,0.53437910
7.68038374,0.53437910
7.68705074,0.53437910
7.69371774,0.53437910
7.70038474,0.53437910
7.70705174,0.53437910
7.71371874,0.53437910
7.72038574,0.53437910
7.72705274,0.53437910
7.73371974,0.53437910
7.74038674,0.53437910
7.74705374,0.53437910
7.75372074,0.53437910
